Make,ID,Year,ModelYear,Height,Length,Width,Driveline,EngineType,Transmission,Hybrid,ForwardGears,Citympg,FuelType,Highwaympg,Classification,Horsepower,Torque
Mazda,2010 Mazda MX-5 Miata Sport AT,2010,2010 Mazda MX-5 Miata,220,155,183,Rear-wheel drive,Mazda 2.0L 4 Cylinder 167 hp 140 ft-lbs,6 Speed Automatic Select Shift,TRUE,6,21,Gasoline,28,Automatic transmission,167,140
Mazda,2010 Mazda MX-5 Miata Touring,2010,2010 Mazda MX-5 Miata,220,155,183,Rear-wheel drive,Mazda 2.0L 4 Cylinder 167 hp 140 ft-lbs,6 Speed Manual,TRUE,6,21,Gasoline,28,Manual transmission,167,140
Mazda,2010 Mazda MX-5 MiataTouring AT,2010,2010 Mazda MX-5 Miata,220,155,183,Rear-wheel drive,Mazda 2.0L 4 Cylinder 167 hp 140 ft-lbs,6 Speed Automatic Select Shift,TRUE,6,21,Gasoline,28,Automatic transmission,167,140
Mazda,2010 Mazda MX-5 Miata Grand Touring,2010,2010 Mazda MX-5 Miata,220,155,183,Rear-wheel drive,Mazda 2.0L 4 Cylinder 167 hp 140 ft-lbs,6 Speed Manual,TRUE,6,21,Gasoline,28,Manual transmission,167,140
Mazda,2010 Mazda MX-5 Miata Grand Touring AT,2010,2010 Mazda MX-5 Miata,220,155,183,Rear-wheel drive,Mazda 2.0L 4 Cylinder 167 hp 140 ft-lbs,6 Speed Automatic Select Shift,TRUE,6,21,Gasoline,28,Automatic transmission,167,140
Mazda,2010 Mazda MX-5 Miata Touring - Power Retractable Hard Top,2010,2010 Mazda MX-5 Miata,230,155,183,Rear-wheel drive,Mazda 2.0L 4 Cylinder 167 hp 140 ft-lbs,6 Speed Manual,TRUE,6,21,Gasoline,28,Manual transmission,167,140
Mazda,2010 Mazda MX-5 Miata Touring - Power Retractable Hard Top AT,2010,2010 Mazda MX-5 Miata,230,155,183,Rear-wheel drive,Mazda 2.0L 4 Cylinder 167 hp 140 ft-lbs,6 Speed Automatic Select Shift,TRUE,6,21,Gasoline,28,Automatic transmission,167,140
Mazda,2010 Mazda MX-5 Miata Grand Touring - Power Retractable Hard Top,2010,2010 Mazda MX-5 Miata,230,155,183,Rear-wheel drive,Mazda 2.0L 4 Cylinder 167 hp 140 ft-lbs,6 Speed Manual,TRUE,6,21,Gasoline,28,Manual transmission,167,140
Mazda,2010 Mazda MX-5 Miata Grand Touring - Power Retractable Hard Top AT,2010,2010 Mazda MX-5 Miata,230,155,183,Rear-wheel drive,Mazda 2.0L 4 Cylinder 167 hp 140 ft-lbs,6 Speed Automatic Select Shift,TRUE,6,21,Gasoline,28,Automatic transmission,167,140
Mazda,2011 Mazda RX-8 Sport,2011,2011 Mazda RX-8,61,108,234,Rear-wheel drive,Mazda 1.3L R2 232 hp 159 ft-lbs,6 Speed Manual,TRUE,6,16,Gasoline,22,Manual transmission,232,159
Mazda,2011 Mazda RX-8 Sport AT,2011,2011 Mazda RX-8,61,108,234,Rear-wheel drive,Mazda 1.3L R2 212 hp 159 ft-lbs,6 Speed Automatic Select Shift,TRUE,6,16,Gasoline,23,Automatic transmission,212,159
Mazda,2011 Mazda RX-8 Grand Touring,2011,2011 Mazda RX-8,61,108,234,Rear-wheel drive,Mazda 1.3L R2 232 hp 159 ft-lbs,6 Speed Manual,TRUE,6,16,Gasoline,22,Manual transmission,232,159
Mazda,2011 Mazda RX-8 Grand Touring AT,2011,2011 Mazda RX-8,61,108,234,Rear-wheel drive,Mazda 1.3L R2 212 hp 159 ft-lbs,6 Speed Automatic Select Shift,TRUE,6,16,Gasoline,23,Automatic transmission,212,159
Mazda,2011 Mazda RX-8 R3,2011,2011 Mazda RX-8,61,108,234,Rear-wheel drive,Mazda 1.3L R2 232 hp 159 ft-lbs,6 Speed Manual,TRUE,6,16,Gasoline,22,Manual transmission,232,159
Infiniti,2011 Infiniti G25,2011,2011 Infiniti G25,172,164,236,Rear-wheel drive,Infiniti 2.5L 6 Cylinder 218 hp 187 ft-lbs,7 Speed Automatic,TRUE,7,20,Gasoline,29,Automatic transmission,218,187
Infiniti,2011 Infiniti G25 Journey,2011,2011 Infiniti G25,172,164,236,Rear-wheel drive,Infiniti 2.5L 6 Cylinder 218 hp 187 ft-lbs,7 Speed Automatic,TRUE,7,20,Gasoline,29,Automatic transmission,218,187
Infiniti,2011 Infiniti G25x AWD,2011,2011 Infiniti G25,188,164,236,All-wheel drive,Infiniti 2.5L 6 Cylinder 218 hp 187 ft-lbs,7 Speed Automatic,TRUE,7,19,Gasoline,27,Automatic transmission,218,187
Mazda,2010 Mazda RX-8 Sport,2010,2010 Mazda RX-8,61,108,234,Rear-wheel drive,Mazda 1.3L R2 232 hp 159 ft-lbs,6 Speed Manual,TRUE,6,16,Gasoline,22,Manual transmission,232,159
Mazda,2010 Mazda RX-8 Sport AT,2010,2010 Mazda RX-8,61,108,234,Rear-wheel drive,Mazda 1.3L R2 212 hp 159 ft-lbs,6 Speed Automatic Select Shift,TRUE,6,16,Gasoline,23,Automatic transmission,212,159
Mazda,2010 Mazda RX-8 Grand Touring,2010,2010 Mazda RX-8,61,108,234,Rear-wheel drive,Mazda 1.3L R2 232 hp 159 ft-lbs,6 Speed Manual,TRUE,6,16,Gasoline,22,Manual transmission,232,159
Mazda,2010 Mazda RX-8 Grand Touring AT,2010,2010 Mazda RX-8,61,108,234,Rear-wheel drive,Mazda 1.3L R2 212 hp 159 ft-lbs,6 Speed Automatic Select Shift,TRUE,6,16,Gasoline,23,Automatic transmission,212,159
Mazda,2010 Mazda RX-8 R3,2010,2010 Mazda RX-8,61,108,234,Rear-wheel drive,Mazda 1.3L R2 232 hp 159 ft-lbs,6 Speed Manual,TRUE,6,16,Gasoline,22,Manual transmission,232,159
Toyota,2010 Toyota Venza,2010,2010 Toyota Venza,74,192,113,Front-wheel drive,Toyota 2.7L 4 Cylinder 182 hp 182 ft-lbs,6 Speed Automatic Select Shift,TRUE,6,21,Gasoline,29,Automatic transmission,182,182
Toyota,2010 Toyota Venza AWD,2010,2010 Toyota Venza,74,192,113,All-wheel drive,Toyota 2.7L 4 Cylinder 182 hp 182 ft-lbs,6 Speed Automatic Select Shift,TRUE,6,20,Gasoline,28,Automatic transmission,182,182
Toyota,2010 Toyota Venza V6,2010,2010 Toyota Venza,74,192,113,Front-wheel drive,Toyota 3.5L 6 Cylinder 268 hp 246 ft-lbs,6 Speed Automatic Select Shift,TRUE,6,19,Gasoline,26,Automatic transmission,268,246
Toyota,2010 Toyota Venza V6 AWD,2010,2010 Toyota Venza,74,192,113,All-wheel drive,Toyota 3.5L 6 Cylinder 268 hp 246 ft-lbs,6 Speed Automatic Select Shift,TRUE,6,18,Gasoline,25,Automatic transmission,268,246
Toyota,2011 Toyota Yaris 5-Door Liftback,2011,2011 Toyota Yaris 5-Door Liftback,244,241,158,Front-wheel drive,Toyota 1.5L 4 Cylinder 106 hp 103 ft-lbs,5 Speed Manual,TRUE,5,29,Gasoline,36,Manual transmission,106,103
Toyota,2011 Toyota Yaris 5-Door Liftback AT,2011,2011 Toyota Yaris 5-Door Liftback,244,241,158,Front-wheel drive,Toyota 1.5L 4 Cylinder 106 hp 103 ft-lbs,4 Speed Automatic,TRUE,4,29,Gasoline,35,Automatic transmission,106,103
Chevrolet,2012 Chevrolet Equinox LS,2012,2012 Chevrolet Equinox,148,162,49,Front-wheel drive,Chevrolet 2.4L 4 Cylinder 182 hp 172 ft-lbs FFV,6 Speed Automatic Select Shift,TRUE,6,15,E85,22,Automatic transmission,182,172
Chevrolet,2012 Chevrolet Equinox LS AWD,2012,2012 Chevrolet Equinox,148,162,49,All-wheel drive,Chevrolet 2.4L 4 Cylinder 182 hp 172 ft-lbs FFV,6 Speed Automatic Select Shift,TRUE,6,20,Gasoline,29,Automatic transmission,182,172
Chevrolet,2012 Chevrolet Equinox 1LT,2012,2012 Chevrolet Equinox,224,162,49,Front-wheel drive,Chevrolet 2.4L 4 Cylinder 182 hp 172 ft-lbs FFV,6 Speed Automatic Select Shift,TRUE,6,15,E85,22,Automatic transmission,182,172
Chevrolet,2012 Chevrolet Equinox 1LT AWD,2012,2012 Chevrolet Equinox,224,162,49,All-wheel drive,Chevrolet 2.4L 4 Cylinder 182 hp 172 ft-lbs FFV,6 Speed Automatic Select Shift,TRUE,6,20,Gasoline,29,Automatic transmission,182,172
Chevrolet,2012 Chevrolet Equinox 1LT V6,2012,2012 Chevrolet Equinox,224,162,49,Front-wheel drive,Chevrolet 3.0L 6 Cylinder 264 hp 222 ft-lbs FFV,6 Speed Automatic Select Shift,TRUE,6,17,Gasoline,24,Automatic transmission,264,222
Chevrolet,2012 Chevrolet Equinox 2LT,2012,2012 Chevrolet Equinox,224,162,49,Front-wheel drive,Chevrolet 2.4L 4 Cylinder 182 hp 172 ft-lbs FFV,6 Speed Automatic Select Shift,TRUE,6,22,Gasoline,32,Automatic transmission,182,172
Chevrolet,2012 Chevrolet Equinox 2LT AWD,2012,2012 Chevrolet Equinox,224,162,49,All-wheel drive,Chevrolet 2.4L 4 Cylinder 182 hp 172 ft-lbs FFV,6 Speed Automatic Select Shift,TRUE,6,20,Gasoline,29,Automatic transmission,182,172
Chevrolet,2012 Chevrolet Equinox 2LT V6,2012,2012 Chevrolet Equinox,224,162,49,Front-wheel drive,Chevrolet 3.0L 6 Cylinder 264 hp 222 ft-lbs FFV,6 Speed Automatic Select Shift,TRUE,6,12,E85,18,Automatic transmission,264,222
Chevrolet,2012 Chevrolet Equinox 2LT V6 AWD,2012,2012 Chevrolet Equinox,224,162,49,All-wheel drive,Chevrolet 3.0L 6 Cylinder 264 hp 222 ft-lbs FFV,6 Speed Automatic Select Shift,TRUE,6,12,E85,17,Automatic transmission,264,222
Chevrolet,2012 Chevrolet Equinox LTZ,2012,2012 Chevrolet Equinox,224,162,49,Front-wheel drive,Chevrolet 2.4L 4 Cylinder 182 hp 172 ft-lbs FFV,6 Speed Automatic Select Shift,TRUE,6,15,E85,22,Automatic transmission,182,172
Chevrolet,2012 Chevrolet Equinox LTZ AWD,2012,2012 Chevrolet Equinox,224,162,49,All-wheel drive,Chevrolet 2.4L 4 Cylinder 182 hp 172 ft-lbs FFV,6 Speed Automatic Select Shift,TRUE,6,20,Gasoline,29,Automatic transmission,182,172
Chevrolet,2012 Chevrolet Equinox LTZ V6,2012,2012 Chevrolet Equinox,224,162,49,Front-wheel drive,Chevrolet 3.0L 6 Cylinder 264 hp 222 ft-lbs FFV,6 Speed Automatic Select Shift,TRUE,6,17,Gasoline,24,Automatic transmission,264,222
Chevrolet,2012 Chevrolet Equinox LTZ V6 AWD,2012,2012 Chevrolet Equinox,224,162,49,All-wheel drive,Chevrolet 3.0L 6 Cylinder 264 hp 222 ft-lbs FFV,6 Speed Automatic Select Shift,TRUE,6,12,E85,17,Automatic transmission,264,222
Chevrolet,2012 Chevrolet Equinox 1LT V6 AWD,2012,2012 Chevrolet Equinox,224,162,49,All-wheel drive,Chevrolet 3.0L 6 Cylinder 264 hp 222 ft-lbs FFV,6 Speed Automatic Select Shift,TRUE,6,16,Gasoline,23,Automatic transmission,264,222
Toyota,2010 Toyota Yaris 5-Door Liftback,2010,2010 Toyota Yaris 5-Door Liftback,244,241,158,Front-wheel drive,Toyota 1.5L 4 Cylinder 106 hp 103 ft-lbs,5 Speed Manual,TRUE,5,29,Gasoline,36,Manual transmission,106,103
Toyota,2010 Toyota Yaris 5-Door Liftback AT,2010,2010 Toyota Yaris 5-Door Liftback,244,241,158,Front-wheel drive,Toyota 1.5L 4 Cylinder 106 hp 103 ft-lbs,4 Speed Automatic,TRUE,4,29,Gasoline,35,Automatic transmission,106,103
Nissan,2012 Nissan Altima Coupe 2.5 S 170 hp MT,2012,2012 Nissan Altima Coupe,139,242,3,Front-wheel drive,Nissan 2.5L 4 cylinder 170 hp 175 ft-lbs,6 Speed Manual,TRUE,6,23,Gasoline,31,Manual transmission,170,175
Toyota,2011 Toyota Yaris 3-Door Liftback,2011,2011 Toyota Yaris 3-Door Liftback,244,241,158,Front-wheel drive,Toyota 1.5L 4 Cylinder 106 hp 103 ft-lbs,5 Speed Manual,TRUE,5,29,Gasoline,36,Manual transmission,106,103
Toyota,2011 Toyota Yaris 3-Door Liftback AT,2011,2011 Toyota Yaris 3-Door Liftback,244,241,158,Front-wheel drive,Toyota 1.5L 4 Cylinder 106 hp 103 ft-lbs,4 Speed Automatic,TRUE,4,29,Gasoline,35,Automatic transmission,106,103
Nissan,2011 Nissan Armada SV,2011,2011 Nissan Armada,168,155,222,Rear-wheel drive,Nissan 5.6L 8 Cylinder 317 hp 385 ft-lbs,5 Speed Automatic,TRUE,5,13,Gasoline,19,Automatic transmission,317,385
Chevrolet,2011 Chevrolet Equinox LS,2011,2011 Chevrolet Equinox,148,162,49,Front-wheel drive,Chevrolet 2.4L 4 Cylinder 182 hp 172 ft-lbs,6 Speed Automatic Select Shift,TRUE,6,22,Gasoline,32,Automatic transmission,182,172
Chevrolet,2011 Chevrolet Equinox LS AWD,2011,2011 Chevrolet Equinox,148,162,49,All-wheel drive,Chevrolet 2.4L 4 Cylinder 182 hp 172 ft-lbs,6 Speed Automatic Select Shift,TRUE,6,20,Gasoline,29,Automatic transmission,182,172
Chevrolet,2011 Chevrolet Equinox 1LT,2011,2011 Chevrolet Equinox,224,162,49,Front-wheel drive,Chevrolet 2.4L 4 Cylinder 182 hp 172 ft-lbs,6 Speed Automatic Select Shift,TRUE,6,22,Gasoline,32,Automatic transmission,182,172
Chevrolet,2011 Chevrolet Equinox 1LT AWD,2011,2011 Chevrolet Equinox,224,162,49,All-wheel drive,Chevrolet 2.4L 4 Cylinder 182 hp 172 ft-lbs,6 Speed Automatic Select Shift,TRUE,6,20,Gasoline,29,Automatic transmission,182,172
Chevrolet,2011 Chevrolet Equinox 1LT V6,2011,2011 Chevrolet Equinox,224,162,49,Front-wheel drive,Chevrolet 3.0L 6 Cylinder 264 hp 222 ft-lbs,6 Speed Automatic Select Shift,TRUE,6,17,Gasoline,24,Automatic transmission,264,222
Chevrolet,2011 Chevrolet Equinox 1LT V6 AWD,2011,2011 Chevrolet Equinox,224,162,49,All-wheel drive,Chevrolet 3.0L 6 Cylinder 264 hp 222 ft-lbs,6 Speed Automatic Select Shift,TRUE,6,16,Gasoline,22,Automatic transmission,264,222
Chevrolet,2011 Chevrolet Equinox 1LT FFV,2011,2011 Chevrolet Equinox,224,162,49,Front-wheel drive,Chevrolet 3.0L 6 Cylinder 264 hp 222 ft-lbs FFV,6 Speed Automatic Select Shift,TRUE,6,12,E85,18,Automatic transmission,264,222
Chevrolet,2011 Chevrolet Equinox 1LT FFV AWD,2011,2011 Chevrolet Equinox,224,162,49,All-wheel drive,Chevrolet 3.0L 6 Cylinder 264 hp 222 ft-lbs FFV,6 Speed Automatic Select Shift,TRUE,6,12,E85,17,Automatic transmission,264,222
Chevrolet,2011 Chevrolet Equinox 2LT,2011,2011 Chevrolet Equinox,224,162,49,Front-wheel drive,Chevrolet 2.4L 4 Cylinder 182 hp 172 ft-lbs,6 Speed Automatic Select Shift,TRUE,6,22,Gasoline,32,Automatic transmission,182,172
Chevrolet,2011 Chevrolet Equinox 2LT AWD,2011,2011 Chevrolet Equinox,224,162,49,All-wheel drive,Chevrolet 2.4L 4 Cylinder 182 hp 172 ft-lbs,6 Speed Automatic Select Shift,TRUE,6,20,Gasoline,29,Automatic transmission,182,172
Chevrolet,2011 Chevrolet Equinox 2LT V6,2011,2011 Chevrolet Equinox,224,162,49,Front-wheel drive,Chevrolet 3.0L 6 Cylinder 264 hp 222 ft-lbs,6 Speed Automatic Select Shift,TRUE,6,17,Gasoline,24,Automatic transmission,264,222
Chevrolet,2011 Chevrolet Equinox 2LT V6 AWD,2011,2011 Chevrolet Equinox,224,162,49,All-wheel drive,Chevrolet 3.0L 6 Cylinder 264 hp 222 ft-lbs,6 Speed Automatic Select Shift,TRUE,6,16,Gasoline,22,Automatic transmission,264,222
Chevrolet,2011 Chevrolet Equinox 2LT FFV,2011,2011 Chevrolet Equinox,224,162,49,Front-wheel drive,Chevrolet 3.0L 6 Cylinder 264 hp 222 ft-lbs FFV,6 Speed Automatic Select Shift,TRUE,6,12,E85,18,Automatic transmission,264,222
Chevrolet,2011 Chevrolet Equinox 2LT FFV AWD,2011,2011 Chevrolet Equinox,224,162,49,All-wheel drive,Chevrolet 3.0L 6 Cylinder 264 hp 222 ft-lbs FFV,6 Speed Automatic Select Shift,TRUE,6,12,E85,17,Automatic transmission,264,222
Chevrolet,2011 Chevrolet Equinox LTZ,2011,2011 Chevrolet Equinox,224,162,49,Front-wheel drive,Chevrolet 2.4L 4 Cylinder 182 hp 172 ft-lbs,6 Speed Automatic Select Shift,TRUE,6,22,Gasoline,32,Automatic transmission,182,172
Chevrolet,2011 Chevrolet Equinox LTZ AWD,2011,2011 Chevrolet Equinox,224,162,49,All-wheel drive,Chevrolet 2.4L 4 Cylinder 182 hp 172 ft-lbs,6 Speed Automatic Select Shift,TRUE,6,20,Gasoline,29,Automatic transmission,182,172
Chevrolet,2011 Chevrolet Equinox LTZ V6,2011,2011 Chevrolet Equinox,224,162,49,Front-wheel drive,Chevrolet 3.0L 6 Cylinder 264 hp 222 ft-lbs,6 Speed Automatic Select Shift,TRUE,6,17,Gasoline,24,Automatic transmission,264,222
Chevrolet,2011 Chevrolet Equinox LTZ V6 AWD,2011,2011 Chevrolet Equinox,224,162,49,All-wheel drive,Chevrolet 3.0L 6 Cylinder 264 hp 222 ft-lbs,6 Speed Automatic Select Shift,TRUE,6,16,Gasoline,22,Automatic transmission,264,222
Chevrolet,2011 Chevrolet Equinox LTZ FFV,2011,2011 Chevrolet Equinox,224,162,49,Front-wheel drive,Chevrolet 3.0L 6 Cylinder 264 hp 222 ft-lbs FFV,6 Speed Automatic Select Shift,TRUE,6,17,Gasoline,24,Automatic transmission,264,222
Chevrolet,2011 Chevrolet Equinox LTZ FFV AWD,2011,2011 Chevrolet Equinox,224,162,49,All-wheel drive,Chevrolet 3.0L 6 Cylinder 264 hp 222 ft-lbs FFV,6 Speed Automatic Select Shift,TRUE,6,12,E85,17,Automatic transmission,264,222
Toyota,2010 Toyota Yaris 3-Door Liftback,2010,2010 Toyota Yaris 3-Door Liftback,244,241,158,Front-wheel drive,Toyota 1.5L 4 Cylinder 106 hp 103 ft-lbs,5 Speed Manual,TRUE,5,29,Gasoline,36,Manual transmission,106,103
Toyota,2010 Toyota Yaris 3-Door Liftback AT,2010,2010 Toyota Yaris 3-Door Liftback,244,241,158,Front-wheel drive,Toyota 1.5L 4 Cylinder 106 hp 103 ft-lbs,4 Speed Automatic,TRUE,4,29,Gasoline,35,Automatic transmission,106,103
Toyota,2011 Toyota Yaris Sedan,2011,2011 Toyota Yaris Sedan,180,204,153,Front-wheel drive,Toyota 1.5L 4 Cylinder 106 hp 103 ft-lbs,5 Speed Manual,TRUE,5,29,Gasoline,36,Manual transmission,106,103
Toyota,2011 Toyota Yaris Sedan AT,2011,2011 Toyota Yaris Sedan,180,204,153,Front-wheel drive,Toyota 1.5L 4 Cylinder 106 hp 103 ft-lbs,4 Speed Automatic,TRUE,4,29,Gasoline,35,Automatic transmission,106,103
Ford,2012 Ford Transit Connect XLT Van,2012,2012 Ford Transit Connect Van,222,235,3,Front-wheel drive,Ford 2.0L 4 Cylinder 136 hp 128 ft-lbs,4 Speed Automatic,TRUE,4,21,Gasoline,27,Automatic transmission,136,128
Ford,2012 Ford Transit Connect XL Van,2012,2012 Ford Transit Connect Van,222,235,3,Front-wheel drive,Ford 2.0L 4 Cylinder 136 hp 128 ft-lbs,4 Speed Automatic,TRUE,4,21,Gasoline,27,Automatic transmission,136,128
Ford,2012 Ford Transit Connect XLT Premium Wagon,2012,2012 Ford Transit Connect Wagon,222,235,3,Front-wheel drive,Ford 2.0L 4 Cylinder 136 hp 128 ft-lbs,4 Speed Automatic,TRUE,4,22,Gasoline,27,Automatic transmission,136,128
Ford,2012 Ford Transit Connect XLT Wagon,2012,2012 Ford Transit Connect Wagon,222,235,3,Front-wheel drive,Ford 2.0L 4 Cylinder 136 hp 128 ft-lbs,4 Speed Automatic,TRUE,4,22,Gasoline,27,Automatic transmission,136,128
Ford,2011 Ford Transit Connect XL Van,2011,2011 Transit Connect Van,222,237,3,Front-wheel drive,Ford 2.0L 4 Cylinder 136 hp 128 ft-lbs,4 Speed Automatic,TRUE,4,21,Gasoline,26,Automatic transmission,136,128
Ford,2011 Ford Transit Connect XLT Van,2011,2011 Transit Connect Van,222,237,3,Front-wheel drive,Ford 2.0L 4 Cylinder 136 hp 128 ft-lbs,4 Speed Automatic,TRUE,4,21,Gasoline,26,Automatic transmission,136,128
Ford,2011 Ford Transit Connect XLT Wagon,2011,2011 Transit Connect Wagon,222,237,3,Front-wheel drive,Ford 2.0L 4 Cylinder 136 hp 128 ft-lbs,4 Speed Automatic,TRUE,4,21,Gasoline,26,Automatic transmission,136,128
Ford,2011 Ford Transit Connect XLT Premium Wagon,2011,2011 Transit Connect Wagon,222,237,3,Front-wheel drive,Ford 2.0L 4 Cylinder 136 hp 128 ft-lbs,4 Speed Automatic,TRUE,4,21,Gasoline,26,Automatic transmission,136,128
Ford,2010 Ford Transit Connect XLT Van,2010,2010 Transit Connect Van,222,237,3,Front-wheel drive,Ford 2.0L 4 Cylinder 136 hp 128 ft-lbs,4 Speed Automatic,TRUE,4,22,Gasoline,25,Automatic transmission,136,128
Ford,2010 Ford Transit Connect XL Van,2010,2010 Transit Connect Van,222,237,3,Front-wheel drive,Ford 2.0L 4 Cylinder 136 hp 128 ft-lbs,4 Speed Automatic,TRUE,4,22,Gasoline,25,Automatic transmission,136,128
Ford,2010 Ford Transit Connect XLT Wagon,2010,2010 Transit Connect Wagon,222,237,3,Front-wheel drive,Ford 2.0L 4 Cylinder 136 hp 128 ft-lbs,4 Speed Automatic,TRUE,4,22,Gasoline,25,Automatic transmission,136,128
Ford,2010 Ford Transit Connect XL Wagon,2010,2010 Transit Connect Wagon,222,237,3,Front-wheel drive,Ford 2.0L 4 Cylinder 136 hp 128 ft-lbs,4 Speed Automatic,TRUE,4,22,Gasoline,25,Automatic transmission,136,128
Nissan,2011 Nissan Armada SV 4x4,2011,2011 Nissan Armada,189,155,222,Four-wheel drive,Nissan 5.6L 8 Cylinder 317 hp 385 ft-lbs,5 Speed Automatic,TRUE,5,12,Gasoline,18,Automatic transmission,317,385
Nissan,2011 Nissan Armada SL,2011,2011 Nissan Armada,168,155,222,Rear-wheel drive,Nissan 5.6L 8 Cylinder 317 hp 385 ft-lbs,5 Speed Automatic,TRUE,5,13,Gasoline,19,Automatic transmission,317,385
Ford,2010 Ford Crown Victoria LX Fleet,2010,2010 Ford Crown Victoria,162,8,171,Rear-wheel drive,Ford 4.6L 8 Cylinder 224 hp 265 ft-lbs FFV,4 Speed Automatic,TRUE,4,12,E85,17,Automatic transmission,224,265
Nissan,2011 Nissan Armada SL 4x4,2011,2011 Nissan Armada,189,155,222,Four-wheel drive,Nissan 5.6L 8 Cylinder 317 hp 385 ft-lbs,5 Speed Automatic,TRUE,5,12,Gasoline,18,Automatic transmission,317,385
Nissan,2011 Nissan Armada Platinum FFV,2011,2011 Nissan Armada,168,155,222,Rear-wheel drive,Nissan 5.6L 8 Cylinder 317 hp 385 ft-lbs FFV,5 Speed Automatic,TRUE,5,9,E85,13,Automatic transmission,317,385
Nissan,2011 Nissan Armada Platinum 4x4 FFV,2011,2011 Nissan Armada,189,155,222,Four-wheel drive,Nissan 5.6L 8 Cylinder 317 hp 385 ft-lbs FFV,5 Speed Automatic,TRUE,5,12,Gasoline,18,Automatic transmission,317,385
Porsche,2011 Porsche 911 Carrera 4S Coupe,2011,2011 Porsche 911 Coupe,20,109,16,All-wheel drive,Porsche 3.8L 6 cylinder 385 hp 310 ft-lbs,6 Speed Manual,TRUE,6,18,Gasoline,25,Manual transmission,385,310
Porsche,2011 Porsche 911 Carrera Coupe,2011,2011 Porsche 911 Coupe,30,109,16,Rear-wheel drive,Porsche 3.6L 6 cylinder 345 hp 288 ft-lbs,6 Speed Manual,TRUE,6,18,Gasoline,25,Manual transmission,345,288
Porsche,2011 Porsche 911 Carrera S Coupe,2011,2011 Porsche 911 Coupe,20,109,16,Rear-wheel drive,Porsche 3.8L 6 cylinder 385 hp 310 ft-lbs,6 Speed Manual,TRUE,6,18,Gasoline,25,Manual transmission,385,310
Porsche,2011 Porsche 911 Carrera 4 Coupe,2011,2011 Porsche 911 Coupe,30,109,16,All-wheel drive,Porsche 3.6L 6 cylinder 345 hp 288 ft-lbs,6 Speed Manual,TRUE,6,18,Gasoline,24,Manual transmission,345,288
