Make,ID,Year,ModelYear,Height,Length,Width,Driveline,EngineType,Transmission,Hybrid,ForwardGears,Citympg,FuelType,Highwaympg,Classification,Horsepower,Torque
Chevrolet,2010 Chevrolet Colorado Extended Cab Work Truck,2010,2010 Chevrolet Colorado,112,140,181,Rear-wheel drive,Chevrolet 2.9L 4 Cylinder 185 hp 190 ft-lbs,5 Speed Manual,TRUE,5,20,Gasoline,26,Manual transmission,185,190
Chevrolet,2010 Chevrolet Colorado Crew Cab LT1,2010,2010 Chevrolet Colorado,120,140,181,Rear-wheel drive,Chevrolet 2.9L 4 Cylinder 185 hp 190 ft-lbs,4 Speed Automatic,TRUE,4,18,Gasoline,25,Automatic transmission,185,190
Chevrolet,2012 Chevrolet Express LS 1500,2012,2012 Chevrolet Express,77,60,219,Rear-wheel drive,Chevrolet 5.3L 8 Cylinder 310 hp 334 ft-lbs FFV,4 Speed Automatic,TRUE,4,13,Gasoline,18,Automatic transmission,310,334
Chevrolet,2012 Chevrolet Express LS 1500 AWD,2012,2012 Chevrolet Express,77,60,219,All-wheel drive,Chevrolet 5.3L 8 Cylinder 310 hp 334 ft-lbs FFV,4 Speed Automatic,TRUE,4,9,E85,12,Automatic transmission,310,334
Chevrolet,2011 Chevrolet Express LS 1500,2011,2011 Chevrolet Express,77,60,219,Rear-wheel drive,Chevrolet 5.3L 8 Cylinder 310 hp 334 ft-lbs FFV,4 Speed Automatic,TRUE,4,13,Gasoline,17,Automatic transmission,310,334
Chevrolet,2011 Chevrolet Express LS 1500 AWD,2011,2011 Chevrolet Express,77,60,219,All-wheel drive,Chevrolet 5.3L 8 Cylinder 310 hp 334 ft-lbs FFV,4 Speed Automatic,TRUE,4,13,Gasoline,17,Automatic transmission,310,334
Chevrolet,2011 Chevrolet Express LS 2500,2011,2011 Chevrolet Express,22,60,219,Rear-wheel drive,Chevrolet 4.8L 8 Cylinder 280 hp 295 ft-lbs FFV,6 Speed Automatic,TRUE,6,8,E85,12,Automatic transmission,280,295
Chevrolet,2011 Chevrolet Express LS 2500 6.0L,2011,2011 Chevrolet Express,22,60,219,Rear-wheel drive,Chevrolet 6.0L 8 Cylinder 324 hp 373 ft-lbs FFV,6 Speed Automatic,TRUE,6,8,E85,12,Automatic transmission,324,373
Chevrolet,2010 Chevrolet Express LS 1500,2010,2010 Chevrolet Express,24,60,224,Rear-wheel drive,Chevrolet 5.3L 8 Cylinder 310 hp 334 ft-lbs FFV,4 Speed Automatic,TRUE,4,10,E85,13,Automatic transmission,310,334
Chevrolet,2010 Chevrolet Express LS 1500 AWD,2010,2010 Chevrolet Express,24,60,224,All-wheel drive,Chevrolet 5.3L 8 Cylinder 310 hp 334 ft-lbs FFV,4 Speed Automatic,TRUE,4,13,Gasoline,17,Automatic transmission,310,334
Chevrolet,2011 Chevrolet Silverado 1500 Work Truck,2011,2011 Chevrolet Silverado 1500,77,102,237,Rear-wheel drive,Chevrolet 4.3L 6 Cylinder 195 hp 260 ft-lbs,4 Speed Automatic,TRUE,4,15,Gasoline,20,Automatic transmission,195,260
Chevrolet,2011 Chevrolet Silverado 1500 Crew Cab Work Truck,2011,2011 Chevrolet Silverado 1500,82,215,240,Rear-wheel drive,Chevrolet 4.8L 8 Cylinder 302 hp 305 ft-lbs FFV,4 Speed Automatic,TRUE,4,14,Gasoline,19,Automatic transmission,302,305
Chevrolet,2011 Chevrolet Silverado 1500 Extended Cab Work Truck,2011,2011 Chevrolet Silverado 1500,85,215,237,Rear-wheel drive,Chevrolet 4.3L 6 Cylinder 195 hp 260 ft-lbs,4 Speed Automatic,TRUE,4,15,Gasoline,20,Automatic transmission,195,260
Chevrolet,2010 Chevrolet Silverado 1500 Extended Cab Work Truck,2010,2010 Chevrolet Silverado 1500,85,215,237,Rear-wheel drive,Chevrolet 4.3L 6 Cylinder 195 hp 260 ft-lbs,4 Speed Automatic,TRUE,4,15,Gasoline,20,Automatic transmission,195,260
Chevrolet,2010 Chevrolet Silverado 1500 Work Truck,2010,2010 Chevrolet Silverado 1500,77,102,237,Rear-wheel drive,Chevrolet 4.3L 6 Cylinder 195 hp 260 ft-lbs,4 Speed Automatic,TRUE,4,15,Gasoline,20,Automatic transmission,195,260
Chevrolet,2010 Chevrolet Silverado 1500 Crew Cab Work Truck,2010,2010 Chevrolet Silverado 1500,82,215,240,Rear-wheel drive,Chevrolet 4.8L 8 Cylinder 302 hp 305 ft-lbs FFV,4 Speed Automatic,TRUE,4,14,Gasoline,19,Automatic transmission,302,305
Nissan,2011 Nissan 370Z NISMO,2011,2011 Nissan 370Z Coupe,43,52,52,Rear-wheel drive,Nissan 3.7L 6 Cylinder 350hp 276 ft-lbs,6 Speed Manual,TRUE,6,18,Gasoline,26,Manual transmission,350,276
Nissan,2010 Nissan 370Z NISMO,2010,2010 Nissan 370Z Coupe,35,75,52,Rear-wheel drive,Nissan 3.7L 6 Cylinder 350hp 276 ft-lbs,6 Speed Manual,TRUE,6,18,Gasoline,26,Manual transmission,350,276
Nissan,2009 Nissan 370Z NISMO,2009,2009 Nissan 370Z Coupe,35,75,52,Rear-wheel drive,Nissan 3.7L 6 Cylinder 350hp 276 ft-lbs,6 Speed Manual,TRUE,6,18,Gasoline,26,Manual transmission,350,276
Volvo,2011 Volvo C30 T5,2011,2011 Volvo C30,167,168,247,Front-wheel drive,Volvo 2.5L 5 Cylinder 227 hp 236 ft-lbs Turbo,6 Speed Manual,TRUE,6,21,Gasoline,29,Manual transmission,227,236
Volvo,2011 Volvo C30 T5 AT,2011,2011 Volvo C30,167,168,247,Front-wheel drive,Volvo 2.5L 5 Cylinder 227 hp 236 ft-lbs Turbo,5 Speed Automatic,TRUE,5,21,Gasoline,30,Automatic transmission,227,236
Volvo,2010 Volvo C30 T5 AT,2010,2010 Volvo C30,167,155,247,Front-wheel drive,Volvo 2.5L 5 Cylinder 227 hp 236 ft-lbs Turbo,5 Speed Automatic,TRUE,5,21,Gasoline,30,Automatic transmission,227,236
Volvo,2010 Volvo C30 T5,2010,2010 Volvo C30,167,155,247,Front-wheel drive,Volvo 2.5L 5 Cylinder 227 hp 236 ft-lbs Turbo,6 Speed Manual,TRUE,6,21,Gasoline,29,Manual transmission,227,236
Bentley,2010 Bentley Brooklands,2010,2010 Bentley Brooklands,193,34,107,Rear-wheel drive,Bentley 6.8L 8 cylinder 530hp 774 ft-lbs Turbo,6 Speed Automatic,TRUE,6,9,Gasoline,15,Automatic transmission,530,774
Bentley,2012 Bentley Continental Supersports Convertible,2012,2012 Bentley Continental Supersports Convertible,99,195,153,All-wheel drive,Bentley 6.0L 12 Cylinder 621 hp 590 ft-lbs FFV Turbo,6 Speed Automatic,TRUE,6,8,E85,14,Automatic transmission,621,590
Bentley,2012 Bentley Continental Supersports Coupe,2012,2012 Bentley Continental Supersports Coupe,110,199,153,All-wheel drive,Bentley 6.0L 12 Cylinder 621 hp 590 ft-lbs FFV Turbo,6 Speed Automatic Select Shift,TRUE,6,8,E85,14,Automatic transmission,621,590
Bentley,2011 Bentley Continental Supersports Convertible,2011,2011 Bentley Continental Supersports Convertible,99,195,153,All-wheel drive,Bentley 6.0L 12 Cylinder 621 hp 590 ft-lbs FFV Turbo,6 Speed Automatic,TRUE,6,8,E85,14,Automatic transmission,621,590
Bentley,2010 Bentley Continental Supersports,2010,2010 Bentley Continental Supersports,99,195,153,All-wheel drive,Bentley 6.0L 12 Cylinder 621 hp 590 ft-lbs FFV Turbo,6 Speed Automatic,TRUE,6,12,Gasoline,19,Automatic transmission,621,590
Bentley,2012 Bentley Continental Flying Spur,2012,2012 Bentley Continental Flying Spur,118,170,184,All-wheel drive,Bentley 6.0L 12 Cylinder 552 hp 479 ft-lbs FFV Turbo,6 Speed Automatic,TRUE,6,8,E85,13,Automatic transmission,552,479
Bentley,2012 Bentley Continental Flying Spur Speed,2012,2012 Bentley Continental Flying Spur,108,170,184,All-wheel drive,Bentley 6.0L 12 Cylinder 600 hp 553 ft-lbs FFV Turbo,6 Speed Automatic,TRUE,6,11,Gasoline,19,Automatic transmission,600,553
Bentley,2011 Bentley Continental Flying Spur Speed,2011,2011 Bentley Continental Flying Spur,185,170,184,All-wheel drive,Bentley 6.0L 12 Cylinder 600 hp 553 ft-lbs FFV Turbo,6 Speed Automatic,TRUE,6,10,Gasoline,17,Automatic transmission,600,553
Bentley,2010 Bentley Continental Flying Spur Speed,2010,2010 Bentley Continental Flying Spur,185,170,184,All-wheel drive,Bentley 6.0L 12 cylinder 600hp 553 ft-lbs Turbo,6 Speed Automatic,TRUE,6,10,Gasoline,17,Automatic transmission,600,553
Bentley,2010 Bentley Continental Flying Spur,2010,2010 Bentley Continental Flying Spur,195,170,184,All-wheel drive,Bentley 6.0L 12 cylinder 552 hp 479 ft-lbs Turbo,6 Speed Automatic,TRUE,6,10,Gasoline,17,Automatic transmission,552,479
Volvo,2011 Volvo C70 T5,2011,2011 Volvo C70,120,7,44,Front-wheel drive,Volvo 2.5L 5 Cylinder 227 hp 236 ft-lbs Turbo,5 Speed Automatic,TRUE,5,19,Gasoline,28,Automatic transmission,227,236
Volvo,2010 Volvo C70 T5,2010,2010 Volvo C70,119,230,44,Front-wheel drive,Volvo 2.5L 5 Cylinder 227 hp 236 ft-lbs Turbo,6 Speed Manual,TRUE,6,20,Gasoline,28,Manual transmission,227,236
Volvo,2010 Volvo C70 T5 AT,2010,2010 Volvo C70,119,230,44,Front-wheel drive,Volvo 2.5L 5 Cylinder 227 hp 236 ft-lbs Turbo,5 Speed Automatic,TRUE,5,19,Gasoline,28,Automatic transmission,227,236
Volvo,2010 Volvo S40 2.4i,2010,2010 Volvo S40,172,123,234,Front-wheel drive,Volvo 2.4L 5 Cylinder 168 hp 166 ft-lbs,5 Speed Manual,TRUE,5,21,Gasoline,29,Manual transmission,168,170
Volvo,2010 Volvo S40 R-Design,2010,2010 Volvo S40,172,123,234,Front-wheel drive,Volvo 2.5L 5 Cylinder 227 hp 236 ft-lbs Turbo,5 Speed Automatic,TRUE,5,21,Gasoline,30,Automatic transmission,227,236
Volvo,2011 Volvo S40 T5,2011,2011 Volvo S40,172,123,234,Front-wheel drive,Volvo 2.5L 5 Cylinder 227 hp 236 ft-lbs Turbo,5 Speed Automatic,TRUE,5,21,Gasoline,30,Automatic transmission,227,236
Volvo,2010 Volvo S40 R-Design AWD,2010,2010 Volvo S40,190,123,234,All-wheel drive,Volvo 2.5L 5 Cylinder 227 hp 236 ft-lbs Turbo,6 Speed Manual,TRUE,6,20,Gasoline,27,Manual transmission,227,236
Volvo,2012 Volvo S60 T5,2012,2012 Volvo S60,203,19,72,Front-wheel drive,Volvo 2.5L 5 Cylinder 250 hp 266 ft-lbs Turbo,6 Speed Automatic Select Shift,TRUE,6,20,Gasoline,30,Automatic transmission,250,266
Volvo,2012 Volvo S60 T6 AWD,2012,2012 Volvo S60,203,19,72,All-wheel drive,Volvo 3.0 L 6 Cylinder 300 HP 325 ft-lbs Turbo,6 Speed Automatic Select Shift,TRUE,6,18,Gasoline,26,Automatic transmission,300,325
Volvo,2012 Volvo S60 R-Design,2012,2012 Volvo S60,203,19,72,All-wheel drive,Volvo 3.0 L 6 Cylinder 325 HP 354 ft-lbs Turbo,6 Speed Automatic Select Shift,TRUE,6,18,Gasoline,26,Automatic transmission,325,354
Volvo,2011 Volvo S60 T6 AWD,2011,2011 Volvo S60,203,14,72,All-wheel drive,Volvo 3.0 L 6 Cylinder 300 HP 325 ft-lbs Turbo,6 Speed Automatic,TRUE,6,18,Gasoline,26,Automatic transmission,300,325
Volvo,2011 Volvo S80 3.2,2011,2011 Volvo S80,213,243,69,Front-wheel drive,Volvo 3.2 L 6 cylinder 240 hp 236 ft-lbs,6 Speed Automatic Select Shift,TRUE,6,19,Gasoline,27,Automatic transmission,240,236
Volvo,2010 Volvo S80 V8,2010,2010 Volvo S80,213,243,69,All-wheel drive,Volvo 4.4L 8 Cylinder 311 hp 325 ft-lbs,6 Speed Automatic,TRUE,6,15,Gasoline,22,Automatic transmission,311,325
Volvo,2010 Volvo S80 T6 AWD,2010,2010 Volvo S80,213,243,69,All-wheel drive,Volvo 3.0L 6 Cylinder 281 hp 295 ft-lbs Turbo,6 Speed Automatic Select Shift,TRUE,6,16,Gasoline,24,Automatic transmission,281,295
Volvo,2010 Volvo S80 3.2,2010,2010 Volvo S80,213,243,69,Front-wheel drive,Volvo 3.2L 6 Cylinder 235 hp 236 ft-lbs,6 Speed Automatic,TRUE,6,18,Gasoline,27,Automatic transmission,235,236
Volvo,2011 Volvo V50 T5,2011,2011 Volvo V50,177,169,234,Front-wheel drive,Volvo 2.5L 5 Cylinder 227 hp 236 ft-lbs Turbo,5 Speed Automatic,TRUE,5,21,Gasoline,30,Automatic transmission,227,236
Volvo,2010 Volvo V50 R-Design,2010,2010 Volvo V50,193,169,234,All-wheel drive,Volvo 2.5L 5 Cylinder 227 hp 236 ft-lbs Turbo,6 Speed Manual,TRUE,6,20,Gasoline,26,Manual transmission,227,236
Volvo,2010 Volvo V50 2.4i,2010,2010 Volvo V50,177,169,234,Front-wheel drive,Volvo 2.4L 5 Cylinder 168 hp 166 ft-lbs,5 Speed Automatic Select Shift,TRUE,5,20,Gasoline,31,Automatic transmission,168,170
Volvo,2011 Volvo XC60 T6 AWD,2011,2011 Volvo XC60,175,19,97,All-wheel drive,Volvo 3.0 L 6 Cylinder 300 HP 325 ft-lbs Turbo,6 Speed Automatic,TRUE,6,17,Gasoline,22,Automatic transmission,300,325
Volvo,2011 Volvo XC60 3.2,2011,2011 Volvo XC60,175,19,97,Front-wheel drive,Volvo 3.2 L 6 cylinder 240 hp 236 ft-lbs,6 Speed Automatic,TRUE,6,18,Gasoline,25,Automatic transmission,240,236
Volvo,2010 Volvo XC60 T6 AWD,2010,2010 Volvo XC60,175,19,97,All-wheel drive,Volvo 3.0L 6 Cylinder 281 hp 295 ft-lbs Turbo,6 Speed Automatic Select Shift,TRUE,6,16,Gasoline,21,Automatic transmission,281,295
Volvo,2010 Volvo XC60 3.2,2010,2010 Volvo XC60,175,19,97,Front-wheel drive,Volvo 3.2L 6 Cylinder 235 hp 236 ft-lbs,6 Speed Automatic,TRUE,6,18,Gasoline,27,Automatic transmission,235,236
Volvo,2011 Volvo XC70 3.2,2011,2011 Volvo XC70,66,230,69,Front-wheel drive,Volvo 3.2 L 6 cylinder 240 hp 236 ft-lbs,6 Speed Automatic,TRUE,6,18,Gasoline,25,Automatic transmission,240,236
Volvo,2011 Volvo XC70 T6 AWD,2011,2011 Volvo XC70,66,230,69,All-wheel drive,Volvo 3.0 L 6 Cylinder 300 HP 325 ft-lbs Turbo,6 Speed Automatic,TRUE,6,17,Gasoline,22,Automatic transmission,300,325
Volvo,2010 Volvo XC70 T6 AWD,2010,2010 Volvo XC70,66,230,69,All-wheel drive,Volvo 3.0L 6 Cylinder 281 hp 295 ft-lbs Turbo,6 Speed Automatic,TRUE,6,16,Gasoline,21,Automatic transmission,281,295
Volvo,2010 Volvo XC70 3.2,2010,2010 Volvo XC70,66,230,69,All-wheel drive,Volvo 3.2L 6 Cylinder 235 hp 236 ft-lbs,6 Speed Automatic,TRUE,6,16,Gasoline,22,Automatic transmission,235,236
Toyota,2011 Toyota 4Runner SR5,2011,2011 Toyota 4Runner,24,216,133,Rear-wheel drive,Toyota 4.0L 6 Cylinder 270 hp 278 ft-lbs,5 Speed Automatic,TRUE,5,17,Gasoline,23,Automatic transmission,270,278
Toyota,2011 Toyota 4Runner SR5 4WD,2011,2011 Toyota 4Runner,24,216,24,Four-wheel drive,Toyota 4.0L 6 Cylinder 270 hp 278 ft-lbs,5 Speed Automatic,TRUE,5,17,Gasoline,22,Automatic transmission,270,278
Toyota,2011 Toyota 4Runner Trail,2011,2011 Toyota 4Runner,93,216,133,Four-wheel drive,Toyota 4.0L 6 Cylinder 270 hp 278 ft-lbs,5 Speed Automatic,TRUE,5,17,Gasoline,22,Automatic transmission,270,278
Toyota,2011 Toyota 4Runner Limited,2011,2011 Toyota 4Runner,24,216,133,Rear-wheel drive,Toyota 4.0L 6 Cylinder 270 hp 278 ft-lbs,5 Speed Automatic,TRUE,5,17,Gasoline,23,Automatic transmission,270,278
Toyota,2011 Toyota 4Runner  Limited 4WD,2011,2011 Toyota 4Runner,24,216,133,Four-wheel drive,Toyota 4.0L 6 Cylinder 270 hp 278 ft-lbs,5 Speed Automatic,TRUE,5,17,Gasoline,22,Automatic transmission,270,278
Volvo,2011 Volvo XC90 3.2,2011,2011 Volvo XC90,247,200,105,Front-wheel drive,Volvo 3.2 L 6 cylinder 240 hp 236 ft-lbs,6 Speed Automatic,TRUE,6,16,Gasoline,22,Automatic transmission,240,236
Volvo,2011 Volvo XC90 V8,2011,2011 Volvo XC90,247,200,105,All-wheel drive,Volvo 4.4L 8 Cylinder 311 hp 325 ft-lbs,6 Speed Automatic,TRUE,6,14,Gasoline,21,Automatic transmission,311,325
Volvo,2010 Volvo XC90 3.2,2010,2010 Volvo XC90,247,200,105,Front-wheel drive,Volvo 3.2L 6 Cylinder 235 hp 236 ft-lbs,6 Speed Automatic,TRUE,6,15,Gasoline,22,Automatic transmission,235,236
Volvo,2010 Volvo XC90 V8,2010,2010 Volvo XC90,247,200,105,All-wheel drive,Volvo 4.4L 8 Cylinder 311 hp 325 ft-lbs,6 Speed Automatic,TRUE,6,13,Gasoline,19,Automatic transmission,311,325
Volvo,2010 Volvo V70 3.2,2010,2010 Volvo V70,10,215,69,Front-wheel drive,Volvo 3.2L 6 Cylinder 235 hp 236 ft-lbs,6 Speed Automatic,TRUE,6,18,Gasoline,27,Automatic transmission,235,236
Toyota,2010 Toyota 4Runner SR5,2010,2010 Toyota 4Runner,24,216,133,Rear-wheel drive,Toyota 2.7L 4 Cylinder 157 hp 178 ft-lbs,4 Speed Automatic,TRUE,4,18,Gasoline,23,Automatic transmission,157,178
Toyota,2010 Toyota 4Runner SR5 V6,2010,2010 Toyota 4Runner,24,216,133,Rear-wheel drive,Toyota 4.0L 6 Cylinder 270 hp 278 ft-lbs,5 Speed Automatic,TRUE,5,17,Gasoline,23,Automatic transmission,270,278
Toyota,2010 Toyota 4Runner SR5 V6 4WD,2010,2010 Toyota 4Runner,24,216,133,Four-wheel drive,Toyota 4.0L 6 Cylinder 270 hp 278 ft-lbs,5 Speed Automatic,TRUE,5,17,Gasoline,22,Automatic transmission,270,278
Toyota,2010 Toyota 4Runner Trail,2010,2010 Toyota 4Runner,93,216,133,Four-wheel drive,Toyota 4.0L 6 Cylinder 270 hp 278 ft-lbs,5 Speed Automatic,TRUE,5,17,Gasoline,22,Automatic transmission,270,278
Toyota,2010 Toyota 4Runner Limited,2010,2010 Toyota 4Runner,24,216,133,Rear-wheel drive,Toyota 4.0L 6 Cylinder 270 hp 278 ft-lbs,5 Speed Automatic,TRUE,5,17,Gasoline,23,Automatic transmission,270,278
Toyota,2010 Toyota 4Runner Limited 4WD,2010,2010 Toyota 4Runner,24,216,133,Four-wheel drive,Toyota 4.0L 6 Cylinder 270 hp 278 ft-lbs,5 Speed Automatic,TRUE,5,17,Gasoline,22,Automatic transmission,270,278
Audi,2012 Audi A3 2.0 T,2012,2012 Audi A3,143,196,203,Front-wheel drive,Audi 2.0L 4 cylinder 200 hp 207 ft-lbs Turbo,6 Speed Manual,TRUE,6,21,Gasoline,30,Manual transmission,200,207
Honda,2010 Honda Accord EX-L V-6 Coup,2010,2010 Honda Accord Coupe,152,240,57,Front-wheel drive,Honda 3.5L 6 Cylinder 271hp 251 ft-lbs,6 Speed Manual,TRUE,6,17,Gasoline,25,Manual transmission,271,251
Honda,2010 Honda Accord EX Coup AT,2010,2010 Honda Accord Coupe,152,240,57,Front-wheel drive,Honda 2.4L 4 cylinder 190 hp 162 ft-lbs,5 Speed Automatic,TRUE,5,21,Gasoline,31,Automatic transmission,190,162
Honda,2010 Honda Accord EX-L Coup,2010,2010 Honda Accord Coupe,152,240,57,Front-wheel drive,Honda 2.4L 4 cylinder 190 hp 162 ft-lbs,5 Speed Manual,TRUE,5,22,Gasoline,31,Manual transmission,190,162
Honda,2010 Honda Accord EX-L Coup AT,2010,2010 Honda Accord Coupe,152,240,57,Front-wheel drive,Honda 2.4L 4 cylinder 190 hp 162 ft-lbs,5 Speed Automatic,TRUE,5,21,Gasoline,31,Automatic transmission,190,162
Honda,2010 Honda Accord EX-L V-6 Coup AT,2010,2010 Honda Accord Coupe,152,240,57,Front-wheel drive,Honda 3.5L 6 Cylinder 271hp 251 ft-lbs,5 Speed Automatic,TRUE,5,19,Gasoline,28,Automatic transmission,271,251
Honda,2010 Honda Accord EX Coup,2010,2010 Honda Accord Coupe,152,240,57,Front-wheel drive,Honda 2.4L 4 cylinder 190 hp 162 ft-lbs,5 Speed Manual,TRUE,5,22,Gasoline,31,Manual transmission,190,162
Honda,2010 Honda Accord LX-S Coup AT,2010,2010 Honda Accord Coupe,152,240,57,Front-wheel drive,Honda 2.4L 4 cylinder 190 hp 162 ft-lbs,5 Speed Automatic,TRUE,5,21,Gasoline,31,Automatic transmission,190,162
Honda,2010 Honda Accord LX-S Coup,2010,2010 Honda Accord Coupe,152,240,57,Front-wheel drive,Honda 2.4L 4 cylinder 190 hp 162 ft-lbs,5 Speed Manual,TRUE,5,22,Gasoline,31,Manual transmission,190,162
